yahooTicker,symbol,companyName,tf,entry_date,exit_date,entry_price,exit_price,entry_rr,pnl_usd,pnl_r,pnl_pct,hold_periods,win,trailingPE,forwardPE,trailingEps,forwardEps,marketCap,pe_bucket,trailing_eps_bucket,forward_eps_bucket,fund_reason,pass_F1,pass_F2,pass_F3,pass_F4,pass_F5,source
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Daily,2024-12-26,2024-12-30,7.340000152587891,6.46999979019165,1.6666649808795617,-131.81817196617925,-1.3181817196617927,-11.852865726297036,2.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Daily,2025-01-17,2025-01-27,6.800000190734863,6.389999866485596,4.043888698999174,-54.7193341232342,-0.547193341232342,-6.02941636395689,5.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Daily,2025-02-28,2025-03-10,7.269999980926514,6.360000133514404,4.494348043112983,-116.85301360717536,-1.1685301360717535,-12.517191881699782,6.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Daily,2026-05-28,2026-06-03,7.070000171661377,6.949999809265137,3.134085729308918,-25.156626892546793,-0.25156626892546796,-1.6973176730212356,4.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Weekly,2023-11-03,2024-01-05,2.009999990463257,3.2899999618530273,4.082677554666049,273.60350357750946,2.7360350357750947,63.68159091855324,9.0,1,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Weekly,2024-02-09,2024-02-16,3.319999933242798,2.9200000762939453,2.9272467453123543,-78.58377663655052,-0.7858377663655053,-12.048188704574885,1.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Weekly,2025-04-25,2025-05-16,6.880000114440918,6.699999809265137,2.1141304460500265,-9.782624470037007,-0.09782624470037006,-2.6162834619430586,3.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Weekly,2026-07-03,2026-07-10,6.630000114440918,6.380000114440918,2.184851137803453,-28.228058666923037,-0.2822805866692304,-3.7707389997697085,1.0,0,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AUR,NASDAQ:AUR,"Aurora Innovation, Inc.",Monthly,2023-01-31,2023-09-30,1.8200000524520874,2.3499999046325684,9.361309482985092,39.91546792545719,0.39915467925457193,29.12087015966905,8.0,1,,-16.066668,-0.46,-0.45,14179497984.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Daily,2024-11-18,2024-11-26,5.690000057220459,5.570000171661377,1.6129035235196125,-38.70964764803874,-0.38709647648038736,-2.1089610606735474,6.0,0,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Daily,2025-05-27,2025-05-29,5.449999809265137,5.25,2.1373756792201593,-64.76886638778774,-0.6476886638778774,-3.669721399349996,2.0,0,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Daily,2026-01-26,2026-01-27,8.949999809265137,8.329999923706055,2.209213597494437,-153.04038849819187,-1.5304038849819186,-6.927373170636847,1.0,0,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Weekly,2023-04-14,2023-05-26,1.25,0.9750000238418579,2.5592811304364234,-87.9752864752356,-0.8797528647523561,-21.999998092651367,6.0,0,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Weekly,2023-10-20,2024-01-05,1.25,2.559999942779541,3.1461286095217993,515.1785680133647,5.1517856801336475,104.7999954223633,11.0,1,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAH,NASDAQ:AVAH,Aveanna Healthcare Holdings Inc.,Monthly,2023-01-31,2023-09-30,1.2200000286102295,1.190000057220459,9.747696364552683,-2.5821687489755094,-0.025821687489755094,-2.459013990675489,8.0,0,7.7355366,12.057038,1.21,0.77631,2038188544.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Daily,2024-07-22,2024-08-02,168.4199981689453,166.5,1.9848882618320092,-38.22448707794376,-0.38224487077943764,-1.1400060502431106,9.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Daily,2025-06-12,2025-06-16,190.1199951171875,186.6699981689453,1.6284175899035602,-44.51688666061375,-0.44516886660613747,-1.8146418245569877,2.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Daily,2026-02-03,2026-02-04,285.4100036621094,257.29998779296875,5.952575069809279,-136.21538966374652,-1.3621538966374653,-9.848994607217572,1.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Weekly,2016-09-23,2016-10-07,24.65999984741211,23.420000076293945,3.3251551330522626,-76.07364475788947,-0.7607364475788947,-5.028385153247652,2.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Weekly,2017-01-27,2017-09-15,25.959999084472656,48.4900016784668,2.253834439715404,1467.5977230426222,14.675977230426222,86.78737823018614,33.0,1,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Weekly,2022-05-20,2022-06-17,84.54000091552734,83.5199966430664,2.462114440897613,-8.492956628075023,-0.08492956628075024,-1.2065344942214151,4.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Weekly,2024-01-12,2024-06-21,126.80000305175781,189.47999572753906,1.6705540244867212,609.1349572301667,6.0913495723016675,49.43216969024539,23.0,1,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Weekly,2025-12-26,2026-01-23,255.0,307.75,4.579305132793343,148.32271121319445,1.4832271121319447,20.68627450980392,4.0,1,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVAV,NASDAQ:AVAV,"AeroVironment, Inc.",Monthly,2019-02-28,2019-03-31,79.66999816894531,68.41000366210938,2.500000114486714,-67.58700246077743,-0.6758700246077742,-14.133293291859253,1.0,0,,38.375698,-5.41,4.40435,8553769984.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AVGO,NASDAQ:AVGO,Broadcom Inc.,Daily,2024-09-10,2024-09-16,148.2100067138672,164.02000427246094,1.8189307393799046,118.78273729343049,1.1878273729343047,10.667294273264813,4.0,1,65.3375,21.452948,6.4,19.49196,1989429821440.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVGO,NASDAQ:AVGO,Broadcom Inc.,Daily,2025-10-01,2025-10-10,333.3900146484375,324.6300048828125,3.522155090950726,-75.54876532676933,-0.7554876532676932,-2.62755612967668,7.0,0,65.3375,21.452948,6.4,19.49196,1989429821440.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVGO,NASDAQ:AVGO,Broadcom Inc.,Weekly,2026-06-19,2026-06-26,411.3500061035156,365.0199890136719,2.0392480269971074,-112.94489280910379,-1.1294489280910378,-11.262918780213866,1.0,0,65.3375,21.452948,6.4,19.49196,1989429821440.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Daily,2024-10-11,2024-10-14,22.770000457763672,22.579999923706055,1.856249128282278,-11.875030547373164,-0.11875030547373164,-0.8344335978826672,1.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Daily,2025-03-05,2025-03-07,20.899999618530273,20.200000762939453,5.041638542432078,-59.51333943313199,-0.5951333943313198,-3.34927688214018,2.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Daily,2025-09-10,2025-09-16,22.690000534057617,23.510000228881836,1.6605497362959645,75.22931926911811,0.752293192691181,3.6139254099769715,4.0,1,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Daily,2025-09-18,2025-09-23,24.209999084472656,23.40999984741211,1.9387881136149978,-76.0307997858477,-0.7603079978584771,-3.304416634916913,3.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Weekly,2021-04-30,2021-05-14,32.40999984741211,31.329999923706055,2.3402056868873133,-22.26803791258209,-0.2226803791258209,-3.332304624470065,2.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Weekly,2022-05-27,2022-06-17,29.90999984741211,25.59000015258789,1.5231219226079307,-124.85551554654924,-1.2485551554654923,-14.443329043339986,3.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVNW,NASDAQ:AVNW,"Aviat Networks, Inc.",Monthly,2022-08-31,2022-09-30,31.299999237060547,27.3799991607666,1.6792451423660941,-52.83018916425485,-0.5283018916425485,-12.523962210364836,1.0,0,31.043478,7.5727315,0.69,2.82857,277163296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Daily,2025-07-01,2025-07-07,11.979999542236328,11.829999923706055,1.6000012715662941,-33.33326269076144,-0.33333262690761434,-1.25208367497377,3.0,0,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Daily,2025-11-25,2025-12-04,11.770000457763672,12.029999732971191,2.799995708471715,64.99972581902625,0.6499972581902626,2.208999703445381,6.0,1,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Daily,2026-03-18,2026-04-09,12.489999771118164,14.699999809265137,3.465756538551982,302.73992109319886,3.0273992109319887,17.694155953928593,15.0,1,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Daily,2026-04-17,2026-04-20,14.289999961853027,13.420000076293945,1.631578154841527,-114.47363467759544,-1.1447363467759544,-6.088172763341746,1.0,0,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Weekly,2021-08-20,2021-09-17,19.760000228881836,19.989999771118164,2.33613158350811,16.949816463060248,0.1694981646306025,1.1639652812359464,4.0,1,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Weekly,2023-07-21,2023-08-04,12.1899995803833,11.390000343322754,2.0224735114098102,-89.88761636977729,-0.8988761636977729,-6.56275032484777,2.0,0,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Weekly,2026-01-09,2026-03-06,12.210000038146973,13.789999961853027,2.2897691932335493,189.4154680439031,1.894154680439031,12.940212274936572,8.0,1,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVO,NASDAQ:AVO,"Mission Produce, Inc.",Monthly,2022-06-30,2022-12-31,14.25,11.619999885559082,2.70404990717273,-81.93146676593595,-0.8193146676593595,-18.456141153971352,6.0,0,39.84375,15.269462,0.32,0.835,1126813696.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVPT,NASDAQ:AVPT,"AvePoint, Inc.",Daily,2025-05-27,2025-06-10,18.65999984741211,18.84000015258789,1.9567926381003737,22.22227455006558,0.2222227455006558,0.9646318684227903,10.0,1,67.5,27.136768,0.2,0.49748,2862232320.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVPT,NASDAQ:AVPT,"AvePoint, Inc.",Daily,2026-06-10,2026-06-18,10.720000267028809,10.40999984741211,1.893682301432018,-65.59135568035273,-0.6559135568035274,-2.8917948870781136,6.0,0,67.5,27.136768,0.2,0.49748,2862232320.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVPT,NASDAQ:AVPT,"AvePoint, Inc.",Weekly,2019-12-20,2020-03-13,9.914999961853027,9.800000190734863,3.385295195263201,-116.21138157957155,-1.1621138157957154,-1.1598564958206172,12.0,0,67.5,27.136768,0.2,0.49748,2862232320.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AVT,NASDAQ:AVT,"Avnet, Inc.",Daily,2025-07-28,2025-07-31,54.119998931884766,52.939998626708984,2.3963949412330745,-106.30627534538458,-1.0630627534538457,-2.180340592136606,3.0,0,34.39777,11.602508,2.69,7.975,7589687808.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVT,NASDAQ:AVT,"Avnet, Inc.",Daily,2026-03-23,2026-03-26,59.72999954223633,61.20000076293945,4.90012454089122,84.1493913678902,0.841493913678902,2.461076899328714,3.0,1,34.39777,11.602508,2.69,7.975,7589687808.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVT,NASDAQ:AVT,"Avnet, Inc.",Weekly,2021-07-23,2021-08-20,39.9900016784668,39.58000183105469,2.305083567710859,-17.372870397310315,-0.17372870397310317,-1.0252558894811945,4.0,0,34.39777,11.602508,2.69,7.975,7589687808.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVT,NASDAQ:AVT,"Avnet, Inc.",Weekly,2026-04-03,2026-07-03,61.869998931884766,82.18000030517578,1.676241594962605,530.2875167702346,5.302875167702346,32.82689788899324,13.0,1,34.39777,11.602508,2.69,7.975,7589687808.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AVT,NASDAQ:AVT,"Avnet, Inc.",Monthly,2017-06-30,2018-04-30,38.880001068115234,39.22999954223633,4.178454826775606,11.58837509772251,0.1158837509772251,0.9002018120007744,10.0,1,34.39777,11.602508,2.69,7.975,7589687808.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Daily,2024-08-13,2024-08-20,81.25,81.69999694824219,2.4659040171314377,25.56797738927638,0.2556797738927638,0.5538423978365385,5.0,1,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Daily,2024-09-27,2024-10-07,82.58000183105469,82.76000213623047,1.9041943839051998,12.509337133037079,0.1250933713303708,0.21797081761275897,6.0,1,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Daily,2024-10-23,2024-10-24,84.41999816894531,83.33999633789062,2.283167777879018,-80.05921801254341,-0.8005921801254341,-1.279319893958463,1.0,0,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Daily,2025-03-26,2025-04-02,75.5999984741211,77.80000305175781,3.3804421740500556,119.56570414475975,1.1956570414475975,2.910059023863354,5.0,1,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Daily,2026-04-17,2026-04-29,75.91999816894531,77.87000274658203,2.335791695765732,113.87011247872529,1.138701124787253,2.568499242185649,8.0,1,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Weekly,2022-03-04,2022-04-15,88.12000274658203,85.3499984741211,2.2813400151698153,-40.37906743449954,-0.4037906743449954,-3.143445513077199,6.0,0,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Weekly,2024-06-28,2024-08-23,72.56999969482422,80.68000030517578,2.079166904372847,245.80238138816156,2.4580238138816157,11.175417726961873,8.0,1,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AWR,NASDAQ:AWR,American States Water Company,Monthly,2022-06-30,2022-09-30,81.51000213623047,77.94999694824219,2.163264579816138,-34.596743160793366,-0.3459674316079337,-4.367568512681821,3.0,0,24.682081,22.532982,3.46,3.79,3347052544.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Daily,2025-08-18,2025-08-29,791.6199951171875,747.2899780273438,1.574815966991277,-74.03141862897192,-0.7403141862897192,-5.599911240655481,9.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Daily,2026-03-17,2026-03-20,506.57000732421875,496.2699890136719,3.065938421398013,-38.6006879621175,-0.38600687962117497,-2.03328625098694,3.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Daily,2026-06-23,2026-07-08,433.0400085449219,599.7999877929688,2.6662357108656902,537.2420532897331,5.372420532897331,38.509139099730056,10.0,1,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Daily,2026-07-24,2026-07-30,502.3399963378906,525.2999877929688,5.568418697073458,78.56623675509081,0.7856623675509082,4.570607879615158,4.0,1,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Weekly,2017-06-16,2017-06-30,25.360000610351562,25.139999389648438,1.7729423722735955,-13.880767269316022,-0.13880767269316022,-0.8675126790546048,2.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Weekly,2019-07-19,2019-08-09,65.91999816894531,58.09000015258789,1.8178716895902176,-157.97922695541996,-1.5797922695541997,-11.878031301351138,3.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Weekly,2020-09-25,2020-10-30,87.19999694824219,98.9000015258789,1.9776402634402415,130.72539068381934,1.3072539068381936,13.41743691181697,5.0,1,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Weekly,2021-04-09,2021-05-07,149.4199981689453,134.74000549316406,2.8394227400712904,-66.21557910791482,-0.6621557910791481,-9.82465055258732,4.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Weekly,2025-09-12,2025-09-26,756.1300048828125,708.8400268554688,2.076956829854296,-75.67552159293737,-0.7567552159293737,-6.254212598622232,2.0,0,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXON,NASDAQ:AXON,"Axon Enterprise, Inc.",Monthly,2019-01-31,2019-08-31,51.0099983215332,59.970001220703125,2.1968914494435583,77.37482240077586,0.7737482240077586,17.56518955890178,7.0,1,232.64369,57.738777,2.61,10.51633,48941584384.0,>40,>0,>0,OK,1,1,0,1,1,ledger
AXR,NASDAQ:AXR,AMREP Corporation,Daily,2025-10-09,2025-10-16,24.15999984741211,23.799999237060547,3.9224136513563552,-31.0345394574579,-0.310345394574579,-1.4900687608660057,5.0,0,9.4481325,,2.41,,120799384.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
AXR,NASDAQ:AXR,AMREP Corporation,Daily,2026-03-13,2026-03-20,24.43000030517578,27.0,2.3404252441000697,182.26950162733382,1.822695016273338,10.519851259599593,5.0,1,9.4481325,,2.41,,120799384.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
AXR,NASDAQ:AXR,AMREP Corporation,Weekly,2019-09-13,2019-10-25,5.880000114440918,5.690000057220459,1.6969686898761018,-28.78787331454403,-0.2878787331454403,-3.2312934272540326,6.0,0,9.4481325,,2.41,,120799384.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
AXR,NASDAQ:AXR,AMREP Corporation,Monthly,2026-02-28,2026-07-31,25.260000228881836,23.239999771118164,1.8812008129388955,-26.370763681491695,-0.26370763681491693,-7.996834677198613,5.0,0,9.4481325,,2.41,,120799384.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Daily,2024-11-19,2024-12-05,95.45999908447266,98.3499984741211,2.0730131152052493,62.798805689058064,0.6279880568905807,3.0274454403577713,11.0,1,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Daily,2025-05-15,2025-05-21,107.22000122070312,105.76000213623047,2.9130436708939476,-33.27888496690468,-0.33278884966904676,-1.3616853831845928,4.0,0,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Weekly,2018-08-24,2018-09-14,2.575000047683716,3.0999999046325684,3.495865763859748,138.51539319920548,1.3851539319920545,20.388343581628455,3.0,1,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Weekly,2020-02-21,2020-02-28,91.12999725341797,78.0,1.6991875073657774,-118.60883121394215,-1.1860883121394215,-14.40798600806005,1.0,0,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Weekly,2023-07-21,2023-08-11,75.13999938964844,69.5999984741211,2.088278949485468,-71.63508482328993,-0.7163508482328993,-7.372905191014088,3.0,0,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AXSM,NASDAQ:AXSM,"Axsome Therapeutics, Inc.",Monthly,2017-06-30,2018-01-31,5.5,2.799999952316284,1.8278480156933756,-136.7088697751622,-1.3670886977516221,-49.09090995788574,7.0,0,,36.589928,-3.73,5.79859,10918218752.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Daily,2024-09-10,2024-09-17,9.949999809265137,11.550000190734863,4.210603456228311,325.45724761340887,3.2545724761340886,16.08040615216751,5.0,1,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Daily,2025-06-26,2025-06-27,9.210000038146973,8.6899995803833,4.361787869415688,-108.5230393861805,-1.085230393861805,-5.646041863299434,1.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Daily,2026-03-10,2026-03-12,18.110000610351562,16.979999542236328,2.2748521247962987,-66.08189547958636,-0.6608189547958636,-6.239652291725119,2.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Daily,2026-04-30,2026-05-05,17.280000686645508,17.1200008392334,1.8641106041253563,-15.697761689555822,-0.15697761689555823,-0.9259250061011975,3.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Daily,2026-06-25,2026-07-07,18.280000686645508,18.780000686645508,2.440788136295077,32.89472693551909,0.32894726935519086,2.735229656557267,7.0,1,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Weekly,2016-12-09,2017-01-27,0.47999998927116394,0.4000000059604645,2.2499999534338704,-49.99999068677405,-0.49999990686774043,-16.666663562258016,7.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Weekly,2019-05-17,2019-05-31,1.659999966621399,1.5700000524520874,1.7368933004726868,-86.84454999377901,-0.8684454999377901,-5.4216816854815075,2.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Weekly,2021-10-08,2021-12-03,6.989999771118164,6.900000095367432,1.7625899601412125,-6.474797438526594,-0.06474797438526593,-1.2875490514692178,8.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
AYA,NASDAQ:AYA,Aya Gold & Silver Inc.,Weekly,2023-07-14,2023-07-28,6.659999847412109,6.159999847412109,2.3592653527861356,-66.27150861556672,-0.6627150861556672,-7.507507679512727,2.0,0,38.166664,9.956522,0.6,2.3,3282708992.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
